payment_attempt_id,customer_id,amount,currency,status,created_at
pay_001627,cust_0196,426.75,USD,succeeded,2026-01-16T05:31:02Z
pay_000588,cust_0188,387.21,EUR,succeeded,2026-01-13T10:35:41Z
pay_003273,cust_0038,192.84,USD,succeeded,2026-01-16T14:14:30Z
pay_001804,cust_0336,361.01,USD,succeeded,2026-01-05T05:05:55Z
pay_006029,cust_0396,0.00,EUR,succeeded,2026-01-20T07:54:08Z
pay_001920,cust_0002,281.08,USD,succeeded,2026-01-14T06:29:05Z
pay_005558,cust_0359,348.03,USD,succeeded,2026-01-17T19:27:02Z
pay_004576,cust_0328,115.76,GBP,failed,2026-01-15T06:04:38Z
pay_000579,cust_0231,156.31,USD,succeeded,2026-01-11T20:35:28Z
pay_004538,cust_0150,67.62,EUR,failed,2026-01-17T19:46:30Z
pay_002517,cust_0007,136.61,USD,succeeded,2026-01-04T11:02:39Z
pay_003095,cust_0366,110.61,EUR,succeeded,2026-01-14T00:00:55Z
pay_000248,cust_0284,96.94,USD,succeeded,2026-01-31T13:50:16Z
pay_004989,cust_0389,240.32,EUR,succeeded,2026-01-24T06:16:56Z
pay_003782,cust_0107,209.33,GBP,succeeded,2026-01-12T18:34:40Z
pay_000179,cust_0245,8.38,USD,failed,2026-01-11T16:15:54Z
pay_001783,cust_0155,258.54,USD,succeeded,2026-01-26T19:46:47Z
pay_005049,cust_0119,57.70,USD,succeeded,2026-01-26T00:15:57Z
pay_000812,cust_0389,37.14,USD,failed,2026-01-14T04:26:33Z
pay_003051,cust_0357,160.95,EUR,succeeded,2026-01-09T02:23:41Z
pay_001038,cust_0297,428.29,EUR,succeeded,2026-01-12T22:19:01Z
pay_003935,cust_0164,393.94,USD,succeeded,2026-01-24T20:13:23Z
pay_003141,cust_0237,410.41,USD,succeeded,2026-01-18T09:38:18Z
pay_003598,cust_0074,249.85,USD,pending,2026-01-21T09:51:21Z
pay_000100,cust_0280,44.63,EUR,succeeded,2026-01-10T11:09:33Z
pay_001042,cust_0188,222.63,GBP,succeeded,2026-01-23T06:35:04Z
pay_005956,cust_0330,273.31,GBP,succeeded,2026-01-03T23:29:10Z
pay_003088,cust_0183,413.63,USD,failed,2026-01-19T19:45:22Z
pay_003708,cust_0364,206.72,USD,succeeded,2026-01-25T18:03:28Z
pay_005355,cust_0321,474.04,GBP,succeeded,2026-01-17T00:02:38Z
pay_004482,cust_0063,82.66,USD,succeeded,2026-01-27T19:21:22Z
pay_003457,cust_0015,451.30,GBP,succeeded,2026-01-02T11:25:29Z
pay_004746,cust_0121,343.76,USD,succeeded,2026-01-15T18:14:30Z
pay_002676,cust_0109,320.56,EUR,succeeded,2026-01-06T02:26:08Z
pay_004070,cust_0044,126.77,GBP,succeeded,2026-01-16T16:19:54Z
pay_004788,cust_0349,276.34,EUR,failed,2026-01-20T05:34:33Z
pay_001441,cust_0267,429.12,USD,succeeded,2026-01-29T04:39:19Z
pay_005544,cust_0391,325.98,USD,succeeded,2026-01-24T03:02:08Z
pay_003268,cust_0023,124.61,USD,succeeded,2026-01-25T09:43:23Z
pay_004434,cust_0257,178.83,EUR,succeeded,2026-01-24T05:52:26Z
pay_001895,cust_0173,171.64,EUR,failed,2026-01-29T03:55:25Z
pay_004960,cust_0144,142.16,EUR,failed,2026-01-16T02:53:58Z
pay_000852,cust_0201,334.26,EUR,succeeded,2026-01-06T11:49:27Z
pay_001496,cust_0084,161.60,EUR,failed,2026-01-14T13:47:48Z
pay_004878,cust_0244,281.00,USD,succeeded,2026-01-13T09:39:12Z
pay_001874,cust_0037,145.13,USD,succeeded,2026-01-21T22:05:56Z
pay_004202,cust_0013,260.08,EUR,succeeded,2026-01-25T22:42:07Z
pay_000516,cust_0175,409.21,EUR,failed,2026-01-12T12:05:12Z
pay_003805,cust_0351,376.87,USD,succeeded,2026-01-23T18:28:16Z
pay_005940,cust_0289,471.30,EUR,succeeded,2026-01-28T01:30:19Z
pay_003505,cust_0009,202.69,USD,succeeded,2026-01-14T05:09:40Z
pay_001599,cust_0356,320.12,USD,succeeded,2026-01-14T23:48:35Z
pay_000556,cust_0198,145.00,GBP,succeeded,2026-01-09T13:39:06Z
pay_002937,cust_0055,186.22,GBP,failed,2026-01-07T15:16:22Z
pay_004231,cust_0120,267.57,GBP,succeeded,2026-01-03T05:05:38Z
pay_002328,cust_0259,315.47,USD,succeeded,2026-01-03T15:58:43Z
pay_001584,cust_0363,242.81,USD,succeeded,2026-01-03T16:10:38Z
pay_005405,cust_0017,155.27,USD,succeeded,2026-01-17T09:19:05Z
pay_006002,cust_0068,-47.93,USD,succeeded,2026-01-07T11:44:03Z
pay_000200,cust_0127,141.45,GBP,succeeded,2026-01-15T04:06:30Z
pay_004984,cust_0253,115.89,EUR,succeeded,2026-01-14T12:56:48Z
pay_003234,cust_0225,441.25,USD,succeeded,2026-01-09T05:30:42Z
pay_001750,cust_0379,345.53,USD,failed,2026-01-10T02:31:43Z
pay_005094,cust_0309,496.86,USD,succeeded,2026-01-08T18:19:52Z
pay_000139,cust_0275,218.31,GBP,failed,2026-01-01T13:19:03Z
pay_001005,cust_0045,224.89,GBP,failed,2026-01-07T16:06:39Z
pay_002406,cust_0223,246.23,EUR,failed,2026-01-31T12:51:56Z
pay_001084,cust_0138,405.42,GBP,succeeded,2026-01-30T15:47:29Z
pay_001600,cust_0126,251.07,USD,succeeded,2026-01-13T19:23:12Z
pay_002317,cust_0066,39.91,USD,succeeded,2026-01-22T05:47:10Z
pay_001121,cust_0061,220.40,GBP,succeeded,2026-01-01T16:31:08Z
pay_003136,cust_0228,11.74,EUR,failed,2026-01-30T16:14:33Z
pay_003913,cust_0191,68.41,USD,failed,2026-01-08T09:58:42Z
pay_001977,cust_0071,215.58,USD,failed,2026-01-17T11:00:56Z
pay_004290,cust_0362,86.02,EUR,succeeded,2026-01-22T08:15:06Z
pay_005700,cust_0187,213.44,EUR,succeeded,2026-01-17T18:49:58Z
pay_001939,cust_0022,17.00,EUR,succeeded,2026-01-06T09:00:15Z
pay_005596,cust_0361,294.08,GBP,succeeded,2026-01-18T11:30:31Z
pay_002883,cust_0073,257.58,GBP,succeeded,2026-01-28T03:26:28Z
pay_001149,cust_0167,368.49,GBP,failed,2026-01-31T20:43:20Z
pay_000741,cust_0049,23.50,EUR,succeeded,2026-01-20T13:53:30Z
pay_005517,cust_0398,219.82,USD,succeeded,2026-01-28T22:23:05Z
pay_000539,cust_0346,116.03,EUR,succeeded,2026-01-24T14:09:32Z
pay_001208,cust_0152,342.03,USD,succeeded,2026-01-14T11:04:48Z
pay_001062,cust_0162,232.53,USD,succeeded,2026-01-28T20:16:03Z
pay_001478,cust_0304,499.98,EUR,succeeded,2026-01-06T10:51:47Z
pay_005243,cust_0337,125.32,USD,succeeded,2026-01-04T14:50:29Z
pay_005899,cust_0042,92.82,EUR,failed,2026-01-06T01:36:43Z
pay_002583,cust_0035,147.17,USD,succeeded,2026-01-13T17:50:19Z
pay_005686,cust_0112,19.49,USD,succeeded,2026-01-23T11:35:17Z
pay_002400,cust_0238,228.83,USD,failed,2026-01-28T14:02:16Z
pay_000361,cust_0054,122.89,USD,succeeded,2026-01-07T02:10:50Z
pay_004352,cust_0131,208.80,USD,failed,2026-01-11T04:35:46Z
pay_005609,cust_0387,320.12,USD,pending,2026-01-25T08:50:13Z
pay_002037,cust_0018,213.76,USD,pending,2026-01-09T18:50:09Z
pay_004471,cust_0300,91.19,USD,succeeded,2026-01-30T13:47:33Z
pay_004569,cust_0220,435.16,USD,succeeded,2026-01-18T07:22:08Z
pay_003716,cust_0321,116.20,USD,succeeded,2026-01-12T14:53:25Z
pay_000115,cust_0115,397.07,USD,pending,2026-01-04T17:59:12Z
pay_004440,cust_0178,427.23,EUR,succeeded,2026-01-22T07:04:19Z
pay_000124,cust_0274,88.47,GBP,succeeded,2026-01-03T05:36:50Z
pay_002122,cust_0101,46.28,USD,succeeded,2026-01-16T19:44:49Z
pay_002081,cust_0089,194.76,EUR,failed,2026-01-22T15:13:43Z
pay_000703,cust_0102,432.51,USD,failed,2026-01-12T04:06:41Z
pay_002642,cust_0026,402.80,USD,failed,2026-01-02T18:07:03Z
pay_001366,cust_0196,428.61,USD,failed,2026-01-11T00:23:27Z
pay_005562,cust_0371,141.12,GBP,succeeded,2026-01-23T19:21:53Z
pay_005655,cust_0299,18.32,GBP,succeeded,2026-01-19T17:25:11Z
pay_000845,cust_0174,69.39,USD,succeeded,2026-01-18T01:50:13Z
pay_002842,cust_0197,127.86,USD,pending,2026-01-21T03:44:53Z
pay_000230,cust_0248,8.27,USD,succeeded,2026-01-22T00:25:53Z
pay_002094,cust_0366,414.74,USD,succeeded,2026-01-01T14:30:18Z
pay_003819,cust_0110,97.18,GBP,succeeded,2026-01-29T04:25:30Z
pay_003569,cust_0017,480.78,USD,succeeded,2026-01-06T14:34:16Z
pay_003736,cust_0381,229.45,USD,pending,2026-01-23T22:17:20Z
pay_005497,cust_0370,340.72,USD,pending,2026-01-03T02:01:56Z
pay_004429,cust_0141,7.52,EUR,failed,2026-01-04T18:32:27Z
pay_001423,cust_0336,89.46,USD,failed,2026-01-10T04:53:27Z
pay_000799,cust_0314,277.42,USD,succeeded,2026-01-31T06:13:18Z
pay_000548,cust_0021,300.46,EUR,failed,2026-01-05T22:46:08Z
pay_003085,cust_0145,194.95,USD,succeeded,2026-01-27T09:38:31Z
pay_003947,cust_0069,234.52,USD,succeeded,2026-01-06T21:32:59Z
pay_005506,cust_0162,165.45,EUR,succeeded,2026-01-10T19:29:42Z
pay_003900,cust_0173,360.37,GBP,succeeded,2026-01-10T08:13:47Z
pay_003399,cust_0393,168.32,USD,succeeded,2026-01-30T20:44:15Z
pay_004052,cust_0127,278.66,USD,succeeded,2026-01-07T14:33:24Z
pay_005375,cust_0143,401.71,EUR,pending,2026-01-25T15:37:36Z
pay_001105,cust_0274,223.99,USD,succeeded,2026-01-28T14:18:28Z
pay_004319,cust_0328,222.14,GBP,succeeded,2026-01-06T09:33:53Z
pay_005735,cust_0028,235.24,GBP,succeeded,2026-01-03T03:45:58Z
pay_003115,cust_0161,356.13,USD,succeeded,2026-01-08T18:44:18Z
pay_001511,cust_0325,123.82,USD,succeeded,2026-01-03T20:56:47Z
pay_002560,cust_0012,106.54,EUR,failed,2026-01-18T15:53:52Z
pay_002627,cust_0348,351.49,EUR,failed,2026-01-22T03:11:11Z
pay_004645,cust_0003,134.64,USD,succeeded,2026-01-23T23:15:02Z
pay_000522,cust_0098,379.79,USD,succeeded,2026-01-23T23:03:20Z
pay_002171,cust_0064,17.58,GBP,failed,2026-01-27T07:35:39Z
pay_005666,cust_0195,405.74,USD,succeeded,2026-01-22T04:15:37Z
pay_000632,cust_0315,183.07,EUR,succeeded,2026-01-06T05:43:56Z
pay_005683,cust_0031,233.52,USD,succeeded,2026-01-14T21:37:11Z
pay_001298,cust_0132,363.69,USD,succeeded,2026-01-12T08:51:10Z
pay_001797,cust_0244,335.43,GBP,succeeded,2026-01-16T17:56:53Z
pay_003460,cust_0225,235.58,USD,succeeded,2026-01-29T01:22:00Z
pay_003962,cust_0282,47.84,EUR,succeeded,2026-01-15T22:33:48Z
pay_001350,cust_0198,149.10,USD,succeeded,2026-01-10T16:33:13Z
pay_001128,cust_0377,52.16,USD,succeeded,2026-01-20T12:07:08Z
pay_005361,cust_0322,209.28,GBP,succeeded,2026-01-08T13:12:33Z
pay_000350,cust_0002,11.08,USD,failed,2026-01-02T13:15:07Z
pay_004024,cust_0265,483.14,GBP,succeeded,2026-01-17T06:41:37Z
pay_003225,cust_0045,393.68,USD,succeeded,2026-01-29T11:54:50Z
pay_000581,cust_0127,371.21,USD,succeeded,2026-01-26T13:05:18Z
pay_004958,cust_0214,464.10,EUR,succeeded,2026-01-21T00:50:18Z
pay_004209,cust_0385,249.30,USD,succeeded,2026-01-25T06:16:03Z
pay_005747,cust_0305,362.16,USD,succeeded,2026-01-09T21:00:09Z
pay_002931,cust_0287,163.62,USD,succeeded,2026-01-11T10:27:37Z
pay_002339,cust_0083,218.71,USD,failed,2026-01-12T01:32:57Z
pay_002545,cust_0233,293.87,USD,pending,2026-01-30T20:39:37Z
pay_004637,cust_0239,487.39,EUR,succeeded,2026-01-05T13:50:31Z
pay_005798,cust_0318,148.24,USD,succeeded,2026-01-22T05:17:46Z
pay_002808,cust_0255,495.75,USD,pending,2026-01-25T18:13:45Z
pay_000446,cust_0189,201.49,GBP,succeeded,2026-01-27T01:06:45Z
pay_004403,cust_0080,102.75,USD,succeeded,2026-01-02T17:24:19Z
pay_003980,cust_0189,348.53,USD,succeeded,2026-01-22T18:50:33Z
pay_004528,cust_0147,248.91,USD,succeeded,2026-01-30T04:59:09Z
pay_004532,cust_0397,324.33,GBP,succeeded,2026-01-08T02:02:33Z
pay_001295,cust_0052,339.51,USD,succeeded,2026-01-11T18:49:52Z
pay_004451,cust_0388,456.80,EUR,succeeded,2026-01-12T00:54:28Z
pay_004906,cust_0002,134.92,USD,succeeded,2026-01-07T06:03:41Z
pay_004728,cust_0036,77.37,EUR,succeeded,2026-01-18T19:43:22Z
pay_002296,cust_0338,297.61,EUR,failed,2026-01-23T03:18:41Z
pay_000820,cust_0316,170.23,USD,succeeded,2026-01-14T23:12:38Z
pay_001498,cust_0351,168.03,USD,succeeded,2026-01-18T12:08:34Z
pay_003129,cust_0078,382.21,USD,succeeded,2026-01-10T17:25:00Z
pay_004122,cust_0325,8.97,USD,succeeded,2026-01-14T04:23:38Z
pay_001793,cust_0228,65.30,USD,succeeded,2026-01-13T06:42:03Z
pay_003909,cust_0236,142.54,USD,succeeded,2026-01-10T00:32:31Z
pay_002650,cust_0104,341.78,GBP,succeeded,2026-01-07T18:23:08Z
pay_005814,cust_0208,337.19,USD,succeeded,2026-01-21T16:39:57Z
pay_001085,cust_0290,263.52,USD,succeeded,2026-01-24T05:22:45Z
pay_005982,cust_0289,135.49,USD,succeeded,2026-01-11T01:05:10Z
pay_004123,cust_0006,26.68,USD,succeeded,2026-01-28T06:00:14Z
pay_000309,cust_0073,315.77,USD,succeeded,2026-01-19T02:44:58Z
pay_004912,cust_0396,43.87,USD,succeeded,2026-01-11T22:38:46Z
pay_004856,cust_0350,165.24,EUR,succeeded,2026-01-28T17:51:31Z
pay_004622,cust_0019,473.70,EUR,succeeded,2026-01-12T08:54:08Z
pay_003286,cust_0235,97.34,USD,succeeded,2026-01-12T16:52:14Z
pay_004455,cust_0295,169.31,USD,succeeded,2026-01-01T12:32:31Z
pay_000836,cust_0074,411.96,GBP,failed,2026-01-25T04:49:55Z
pay_002389,cust_0295,352.92,USD,succeeded,2026-01-07T06:48:36Z
pay_002661,cust_0157,30.34,GBP,succeeded,2026-01-25T07:46:12Z
pay_003766,cust_0045,440.09,GBP,succeeded,2026-01-01T07:18:00Z
pay_003310,cust_0101,413.31,USD,succeeded,2026-01-01T21:39:30Z
pay_003958,cust_0236,330.95,USD,succeeded,2026-01-06T13:10:49Z
pay_002003,cust_0112,45.23,EUR,succeeded,2026-01-21T08:58:59Z
pay_005977,cust_0278,42.31,EUR,failed,2026-01-23T03:43:16Z
pay_001554,cust_0176,494.87,USD,failed,2026-01-10T05:35:42Z
pay_000114,cust_0365,320.66,EUR,failed,2026-01-23T18:31:23Z
pay_004388,cust_0318,337.76,USD,succeeded,2026-01-14T20:03:01Z
pay_002622,cust_0203,217.90,USD,succeeded,2026-01-19T08:51:21Z
pay_000111,cust_0103,41.66,USD,succeeded,2026-01-04T16:12:21Z
pay_004490,cust_0074,397.99,USD,succeeded,2026-01-08T07:54:28Z
pay_003972,cust_0090,142.87,USD,succeeded,2026-01-03T21:28:48Z
pay_000273,cust_0289,202.81,EUR,succeeded,2026-01-21T15:40:20Z
pay_002610,cust_0343,174.65,EUR,failed,2026-01-15T13:32:54Z
pay_000448,cust_0301,85.94,GBP,succeeded,2026-01-18T03:17:27Z
pay_001057,cust_0256,93.65,EUR,succeeded,2026-01-22T11:54:14Z
pay_003240,cust_0229,141.97,USD,succeeded,2026-01-27T13:06:39Z
pay_003843,cust_0396,233.98,USD,succeeded,2026-01-09T13:02:17Z
pay_000506,cust_0371,478.10,GBP,succeeded,2026-01-19T18:53:59Z
pay_000842,cust_0140,61.66,GBP,succeeded,2026-01-05T20:22:31Z
pay_004745,cust_0200,97.10,USD,succeeded,2026-01-27T02:50:56Z
pay_004421,cust_0299,308.72,USD,succeeded,2026-01-18T13:04:00Z
pay_002660,cust_0214,476.54,EUR,succeeded,2026-01-01T23:18:08Z
pay_006042,cust_0377,97.41,ZZZ,succeeded,2026-01-17T17:10:30Z
pay_005222,cust_0250,473.87,USD,succeeded,2026-01-23T18:09:19Z
pay_000566,cust_0024,182.06,USD,failed,2026-01-23T10:33:09Z
pay_001557,cust_0035,466.01,USD,succeeded,2026-01-16T00:47:47Z
pay_000861,cust_0091,39.46,USD,pending,2026-01-10T21:42:52Z
pay_001355,cust_0301,343.99,USD,succeeded,2026-01-07T00:16:15Z
pay_003643,cust_0190,431.41,GBP,succeeded,2026-01-11T21:18:23Z
pay_000117,cust_0067,37.55,USD,failed,2026-01-20T17:25:39Z
pay_001213,cust_0200,440.54,USD,succeeded,2026-01-24T19:41:22Z
pay_001922,cust_0327,330.19,USD,succeeded,2026-01-12T10:55:34Z
pay_005477,cust_0150,168.22,USD,failed,2026-01-14T08:50:53Z
pay_005501,cust_0302,420.34,EUR,succeeded,2026-01-24T05:44:10Z
pay_001451,cust_0149,173.42,USD,succeeded,2026-01-03T06:51:02Z
pay_000634,cust_0103,353.29,GBP,succeeded,2026-01-17T20:00:36Z
pay_002986,cust_0369,355.42,EUR,succeeded,2026-01-04T05:02:04Z
pay_003698,cust_0111,78.91,USD,succeeded,2026-01-02T23:46:03Z
pay_001110,cust_0083,37.85,USD,succeeded,2026-01-23T19:56:31Z
pay_001886,cust_0040,244.66,USD,succeeded,2026-01-30T15:14:59Z
pay_000992,cust_0134,283.43,USD,succeeded,2026-01-12T11:32:22Z
pay_001111,cust_0378,18.54,USD,succeeded,2026-01-11T23:21:34Z
pay_001007,cust_0072,47.61,USD,succeeded,2026-01-27T17:16:48Z
pay_004818,cust_0320,413.20,USD,succeeded,2026-01-02T02:46:13Z
pay_000233,cust_0269,311.79,USD,succeeded,2026-01-05T12:54:17Z
pay_004990,cust_0144,143.98,USD,succeeded,2026-01-05T07:49:36Z
pay_004882,cust_0302,323.46,USD,failed,2026-01-02T10:06:46Z
pay_005267,cust_0337,151.41,GBP,pending,2026-01-02T18:28:10Z
pay_003746,cust_0229,264.08,USD,failed,2026-01-03T03:21:59Z
pay_001900,cust_0233,92.48,EUR,succeeded,2026-01-13T10:10:08Z
pay_000681,cust_0070,92.63,USD,succeeded,2026-01-31T22:58:32Z
pay_004000,cust_0298,419.30,EUR,succeeded,2026-01-19T02:54:57Z
pay_002090,cust_0310,460.48,USD,succeeded,2026-01-27T16:49:43Z
pay_000397,cust_0270,40.90,EUR,succeeded,2026-01-28T14:24:11Z
pay_004765,cust_0381,291.61,USD,succeeded,2026-01-30T16:26:40Z
pay_001553,cust_0099,53.83,GBP,succeeded,2026-01-23T22:32:14Z
pay_004437,cust_0099,297.57,USD,pending,2026-01-12T00:02:48Z
pay_003405,cust_0125,453.44,EUR,succeeded,2026-01-25T16:50:54Z
pay_001083,cust_0322,97.34,USD,succeeded,2026-01-23T17:00:49Z
pay_000343,cust_0159,371.63,USD,failed,2026-01-22T04:59:44Z
pay_001014,cust_0335,211.49,USD,failed,2026-01-22T23:28:33Z
pay_000557,cust_0264,245.97,USD,succeeded,2026-01-26T23:43:17Z
pay_006059,cust_0160,466.13,ZZZ,succeeded,2026-01-09T07:46:28Z
pay_004898,cust_0176,13.30,EUR,succeeded,2026-01-20T02:28:06Z
pay_001745,cust_0028,136.76,USD,succeeded,2026-01-29T03:40:42Z
pay_005618,cust_0151,240.95,USD,succeeded,2026-01-04T02:31:03Z
pay_000382,cust_0246,194.59,USD,succeeded,2026-01-02T23:23:53Z
pay_003158,cust_0259,38.15,USD,succeeded,2026-01-10T06:16:17Z
pay_005457,cust_0088,195.87,EUR,succeeded,2026-01-24T12:30:04Z
pay_005929,cust_0040,8.85,USD,failed,2026-01-16T11:19:48Z
pay_000432,cust_0235,394.34,EUR,failed,2026-01-30T19:01:33Z
pay_000497,cust_0389,426.74,EUR,succeeded,2026-01-29T06:12:29Z
pay_002161,cust_0142,440.87,EUR,succeeded,2026-01-15T23:40:54Z
pay_003705,cust_0336,51.29,USD,succeeded,2026-01-15T13:51:35Z
pay_004891,cust_0303,160.61,USD,succeeded,2026-01-24T19:56:17Z
pay_001914,cust_0081,229.46,EUR,succeeded,2026-01-17T02:41:50Z
pay_003830,cust_0006,370.60,EUR,failed,2026-01-10T02:42:57Z
pay_003351,cust_0232,330.60,USD,succeeded,2026-01-19T03:47:44Z
pay_002350,cust_0291,491.90,EUR,succeeded,2026-01-22T05:40:28Z
pay_005733,cust_0210,117.84,USD,succeeded,2026-01-23T10:08:23Z
pay_001070,cust_0211,125.89,USD,succeeded,2026-01-12T11:21:47Z
pay_000585,cust_0040,14.22,USD,succeeded,2026-01-24T01:08:08Z
pay_002349,cust_0265,224.28,EUR,succeeded,2026-01-14T14:03:09Z
pay_005530,cust_0001,363.35,USD,succeeded,2026-01-23T03:44:30Z
pay_003370,cust_0266,453.71,USD,succeeded,2026-01-25T23:28:45Z
pay_003034,cust_0083,274.46,USD,succeeded,2026-01-14T13:20:04Z
pay_002437,cust_0203,412.31,EUR,succeeded,2026-01-23T16:19:45Z
pay_001464,cust_0388,266.28,USD,succeeded,2026-01-13T07:06:11Z
pay_005997,cust_0274,229.80,EUR,failed,2026-01-10T22:01:14Z
pay_001901,cust_0396,249.18,USD,succeeded,2026-01-04T18:50:53Z
pay_004151,cust_0281,344.90,USD,succeeded,2026-01-31T06:45:44Z
pay_004432,cust_0211,34.20,USD,succeeded,2026-01-14T03:39:05Z
pay_000933,cust_0059,309.74,USD,succeeded,2026-01-16T07:22:40Z
pay_005310,cust_0310,306.19,EUR,succeeded,2026-01-31T14:18:55Z
pay_003724,cust_0110,34.10,USD,succeeded,2026-01-15T19:08:00Z
pay_005680,cust_0373,486.35,EUR,succeeded,2026-01-03T01:59:51Z
pay_000876,cust_0197,215.26,USD,succeeded,2026-01-12T18:08:14Z
pay_003132,cust_0048,426.63,EUR,failed,2026-01-12T09:08:45Z
pay_005778,cust_0398,193.64,USD,succeeded,2026-01-25T15:45:12Z
pay_002783,cust_0130,445.65,GBP,succeeded,2026-01-27T00:10:51Z
pay_002461,cust_0155,465.41,GBP,succeeded,2026-01-05T07:27:05Z
pay_001051,cust_0034,172.62,USD,pending,2026-01-12T14:43:10Z
pay_003317,cust_0318,79.66,USD,succeeded,2026-01-13T07:23:30Z
pay_005627,cust_0216,209.23,EUR,succeeded,2026-01-09T21:39:00Z
pay_002514,cust_0338,135.19,USD,succeeded,2026-01-18T23:53:37Z
pay_003706,cust_0290,238.94,USD,failed,2026-01-02T14:11:38Z
pay_004593,cust_0059,167.73,EUR,failed,2026-01-03T03:30:06Z
pay_003404,cust_0374,157.20,GBP,succeeded,2026-01-22T20:48:37Z
pay_005677,cust_0178,182.26,GBP,succeeded,2026-01-25T16:43:12Z
pay_004496,cust_0175,331.12,EUR,succeeded,2026-01-02T15:13:19Z
pay_005111,cust_0091,213.00,EUR,succeeded,2026-01-09T16:25:38Z
pay_003484,cust_0372,127.47,USD,succeeded,2026-01-24T06:49:52Z
pay_003603,cust_0230,458.54,USD,succeeded,2026-01-03T23:10:57Z
pay_001899,cust_0043,298.81,USD,failed,2026-01-05T23:38:38Z
pay_000120,cust_0328,483.30,USD,succeeded,2026-01-19T02:01:03Z
pay_003092,cust_0228,215.33,EUR,succeeded,2026-01-20T02:18:31Z
pay_004409,cust_0285,148.22,USD,succeeded,2026-01-26T19:25:42Z
pay_001204,cust_0265,472.15,USD,succeeded,2026-01-26T00:21:43Z
pay_004163,cust_0097,91.72,USD,failed,2026-01-08T05:02:07Z
pay_004586,cust_0209,306.65,EUR,succeeded,2026-01-10T19:04:43Z
pay_002839,cust_0321,288.49,USD,failed,2026-01-14T23:54:44Z
pay_005629,cust_0126,348.44,USD,succeeded,2026-01-19T18:22:12Z
pay_004909,cust_0212,432.94,USD,failed,2026-01-10T03:28:38Z
pay_001337,cust_0208,329.38,USD,succeeded,2026-01-27T18:39:53Z
pay_000644,cust_0345,42.63,GBP,failed,2026-01-24T17:21:03Z
pay_000993,cust_0177,272.23,USD,succeeded,2026-01-05T10:58:46Z
pay_000946,cust_0395,141.83,USD,succeeded,2026-01-21T05:25:58Z
pay_000057,cust_0225,83.58,USD,succeeded,2026-01-17T10:17:59Z
pay_003954,cust_0076,60.11,GBP,succeeded,2026-01-28T07:13:02Z
pay_005863,cust_0223,289.45,USD,failed,2026-01-31T17:58:37Z
pay_002057,cust_0383,372.63,USD,failed,2026-01-09T15:46:51Z
pay_000482,cust_0010,492.52,USD,succeeded,2026-01-08T00:47:52Z
pay_004957,cust_0320,106.97,EUR,succeeded,2026-01-27T01:54:36Z
pay_004647,cust_0328,315.10,EUR,pending,2026-01-15T05:08:39Z
pay_005185,cust_0266,487.37,USD,succeeded,2026-01-16T17:21:02Z
pay_005910,cust_0279,358.75,EUR,succeeded,2026-01-14T03:39:21Z
pay_004753,cust_0091,365.12,USD,succeeded,2026-01-16T04:01:16Z
pay_002248,cust_0163,457.51,USD,succeeded,2026-01-27T14:47:03Z
pay_002306,cust_0092,351.10,GBP,succeeded,2026-01-17T03:35:30Z
pay_005384,cust_0203,77.15,USD,succeeded,2026-01-24T10:48:42Z
pay_002850,cust_0333,262.50,EUR,failed,2026-01-08T20:25:51Z
pay_000243,cust_0154,285.51,EUR,succeeded,2026-01-06T19:40:52Z
pay_002039,cust_0208,84.64,USD,failed,2026-01-26T18:27:29Z
pay_005418,cust_0154,209.37,EUR,succeeded,2026-01-05T18:46:37Z
pay_004907,cust_0370,243.02,USD,failed,2026-01-08T13:00:38Z
pay_003153,cust_0199,25.64,USD,succeeded,2026-01-31T23:07:55Z
pay_000517,cust_0287,239.20,EUR,succeeded,2026-01-25T16:28:34Z
pay_005895,cust_0031,241.09,USD,failed,2026-01-07T10:03:22Z
pay_005947,cust_0035,459.48,GBP,failed,2026-01-23T06:36:05Z
pay_001120,cust_0308,479.23,USD,succeeded,2026-01-09T20:39:09Z
pay_003675,cust_0164,60.38,EUR,pending,2026-01-25T11:57:56Z
pay_001714,cust_0101,251.83,GBP,failed,2026-01-02T15:20:12Z
pay_004478,cust_0072,154.51,USD,succeeded,2026-01-27T19:43:05Z
pay_004535,cust_0323,425.11,EUR,succeeded,2026-01-08T18:56:26Z
pay_001981,cust_0365,282.44,USD,failed,2026-01-05T09:07:18Z
pay_004752,cust_0342,154.45,EUR,pending,2026-01-13T13:52:52Z
pay_001752,cust_0220,487.31,GBP,succeeded,2026-01-11T06:12:57Z
pay_002261,cust_0266,289.85,GBP,succeeded,2026-01-19T14:05:38Z
pay_001273,cust_0019,353.50,EUR,succeeded,2026-01-09T00:15:35Z
pay_003983,cust_0172,326.66,EUR,succeeded,2026-01-02T14:01:10Z
pay_000095,cust_0264,273.80,USD,pending,2026-01-13T23:33:10Z
pay_000389,cust_0392,424.02,EUR,succeeded,2026-01-31T12:55:04Z
pay_004206,cust_0214,70.54,USD,succeeded,2026-01-03T11:44:50Z
pay_004918,cust_0050,268.58,GBP,succeeded,2026-01-19T03:20:19Z
pay_002838,cust_0299,379.33,EUR,succeeded,2026-01-26T22:42:39Z
pay_002202,cust_0097,485.54,USD,failed,2026-01-21T07:49:19Z
pay_005318,cust_0238,282.91,EUR,succeeded,2026-01-20T23:09:41Z
